Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
647348;731;145;2;Remaining Q0;Remaining Q0;Remaining Q218;Remaining Q16059;11327
647351;719;218;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16059;11327
647353;568;568;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15491;11327
648352;533;58;1;Remaining Q0;Remaining Q141;Remaining Q204;Remaining Q16423;11327
648355;742;141;2;Remaining Q0;Remaining Q0;Remaining Q204;Remaining Q16423;11327
648357;734;204;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16423;11327
648360;597;597;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15826;11327
649358;533;72;1;Remaining Q0;Remaining Q164;Remaining Q258;Remaining Q16788;11535
649360;728;164;2;Remaining Q0;Remaining Q0;Remaining Q258;Remaining Q16788;11535
649361;697;258;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16788;11535
649362;506;506;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16282;11535
650373;533;33;1;Remaining Q0;Remaining Q53;Remaining Q80;Remaining Q16702;11535
650375;767;53;2;Remaining Q0;Remaining Q0;Remaining Q80;Remaining Q16702;11535
650377;847;80;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16702;11535
650378;834;834;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15868;11535
651387;533;43;1;Remaining Q0;Remaining Q108;Remaining Q145;Remaining Q16522;11535
651390;757;108;2;Remaining Q0;Remaining Q0;Remaining Q145;Remaining Q16522;11535
651392;782;145;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16522;11535
651394;704;704;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15818;11535
652400;533;98;1;Remaining Q0;Remaining Q186;Remaining Q293;Remaining Q16990;11786
652402;702;186;2;Remaining Q0;Remaining Q0;Remaining Q293;Remaining Q16990;11786
652404;649;293;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16990;11786
652406;423;423;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16567;11786
653406;533;95;1;Remaining Q0;Remaining Q172;Remaining Q298;Remaining Q17836;11786
653408;705;172;2;Remaining Q0;Remaining Q0;Remaining Q298;Remaining Q17836;11786
653409;666;298;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17836;11786
653411;435;435;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17401;11786
654409;533;52;1;Remaining Q0;Remaining Q76;Remaining Q139;Remaining Q17482;12340
654411;748;76;2;Remaining Q0;Remaining Q0;Remaining Q139;Remaining Q17482;12340
654412;805;139;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17482;12340
654413;733;733;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16749;12340
655409;533;89;1;Remaining Q0;Remaining Q154;Remaining Q239;Remaining Q17525;12769
655412;711;154;2;Remaining Q0;Remaining Q0;Remaining Q239;Remaining Q17525;12769
655414;690;239;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17525;12769
655416;518;518;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17007;12769
656422;533;64;1;Remaining Q0;Remaining Q134;Remaining Q201;Remaining Q17543;13141
656424;736;134;2;Remaining Q0;Remaining Q0;Remaining Q201;Remaining Q17543;13141
656427;735;201;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17543;13141
656429;601;601;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16942;13141
657428;533;52;1;Remaining Q0;Remaining Q98;Remaining Q146;Remaining Q17581;13141
657430;748;98;2;Remaining Q0;Remaining Q0;Remaining Q146;Remaining Q17581;13141
657431;783;146;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17581;13141
657433;704;704;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16877;13141
658446;533;24;1;Remaining Q0;Remaining Q62;Remaining Q98;Remaining Q17395;13141
658449;776;62;2;Remaining Q0;Remaining Q0;Remaining Q98;Remaining Q17395;13141
658451;847;98;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17395;13141
658453;816;816;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16579;13141
659444;533;33;1;Remaining Q0;Remaining Q44;Remaining Q82;Remaining Q16974;13141
659446;767;44;2;Remaining Q0;Remaining Q0;Remaining Q82;Remaining Q16974;13141
659448;856;82;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16974;13141
659449;841;841;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16133;13141
660446;533;101;1;Remaining Q0;Remaining Q202;Remaining Q303;Remaining Q17527;13141
660449;699;202;2;Remaining Q0;Remaining Q0;Remaining Q303;Remaining Q17527;13141
660450;630;303;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17527;13141
660452;394;394;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17133;13141
661459;533;46;1;Remaining Q0;Remaining Q86;Remaining Q112;Remaining Q17667;13141
661462;754;86;2;Remaining Q0;Remaining Q0;Remaining Q112;Remaining Q17667;13141
661464;801;112;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17667;13141
661466;756;756;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16911;13141
662458;533;84;1;Remaining Q0;Remaining Q163;Remaining Q253;Remaining Q18030;13268
662460;716;163;2;Remaining Q0;Remaining Q0;Remaining Q253;Remaining Q18030;13268
662461;686;253;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18030;13268
662462;500;500;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17530;13268
663468;533;82;1;Remaining Q0;Remaining Q120;Remaining Q208;Remaining Q17818;13868
663471;718;120;2;Remaining Q0;Remaining Q0;Remaining Q208;Remaining Q17818;13868
663473;731;208;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17818;13868
663474;590;590;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17228;13868
664481;533;68;1;Remaining Q0;Remaining Q115;Remaining Q188;Remaining Q17518;14428
664484;732;115;2;Remaining Q0;Remaining Q0;Remaining Q188;Remaining Q17518;14428
664486;750;188;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17518;14428
664488;629;629;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16889;14428
665482;533;76;1;Remaining Q0;Remaining Q151;Remaining Q264;Remaining Q17866;14510
665485;724;151;2;Remaining Q0;Remaining Q0;Remaining Q264;Remaining Q17866;14510
665488;706;264;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17866;14510
665490;509;509;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17357;14510
666486;533;17;1;Remaining Q0;Remaining Q39;Remaining Q67;Remaining Q17087;15098
666488;783;39;2;Remaining Q0;Remaining Q0;Remaining Q67;Remaining Q17087;15098
666491;877;67;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17087;15098
666492;877;877;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16210;15098
667491;533;51;1;Remaining Q0;Remaining Q61;Remaining Q107;Remaining Q16176;15783
667493;749;61;2;Remaining Q0;Remaining Q0;Remaining Q107;Remaining Q16176;15783
667495;821;107;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16176;15783
667497;781;781;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15395;15783
668492;533;45;1;Remaining Q0;Remaining Q76;Remaining Q121;Remaining Q15899;15783
668494;755;76;2;Remaining Q0;Remaining Q0;Remaining Q121;Remaining Q15899;15783
668495;812;121;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15899;15783
668497;758;758;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15141;15783
669506;533;43;1;Remaining Q0;Remaining Q88;Remaining Q136;Remaining Q15714;15783
669508;757;88;2;Remaining Q0;Remaining Q0;Remaining Q136;Remaining Q15714;15783
669510;802;136;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15714;15783
669512;733;733;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14981;15783
670518;533;85;1;Remaining Q0;Remaining Q174;Remaining Q263;Remaining Q16085;15783
670520;715;174;2;Remaining Q0;Remaining Q0;Remaining Q263;Remaining Q16085;15783
670521;674;263;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16085;15783
670523;478;478;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15607;15783
671532;533;51;1;Remaining Q0;Remaining Q124;Remaining Q161;Remaining Q15486;16751
671536;749;124;2;Remaining Q0;Remaining Q0;Remaining Q161;Remaining Q15486;16751
671539;758;161;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15486;16751
671541;664;664;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14822;16751
672543;533;66;1;Remaining Q0;Remaining Q141;Remaining Q215;Remaining Q15382;17099
672545;734;141;2;Remaining Q0;Remaining Q0;Remaining Q215;Remaining Q15382;17099
672547;726;215;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15382;17099
672550;578;578;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14804;17099
673556;533;31;1;Remaining Q0;Remaining Q39;Remaining Q70;Remaining Q15076;17099
673558;769;39;2;Remaining Q0;Remaining Q0;Remaining Q70;Remaining Q15076;17099
673560;863;70;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15076;17099
673561;860;860;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14216;17099
674564;533;91;1;Remaining Q0;Remaining Q199;Remaining Q278;Remaining Q15432;17315
674566;709;199;2;Remaining Q0;Remaining Q0;Remaining Q278;Remaining Q15432;17315
674571;643;278;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15432;17315
674574;432;432;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15000;17315
675579;533;52;1;Remaining Q0;Remaining Q135;Remaining Q143;Remaining Q15508;17487
675581;748;135;2;Remaining Q0;Remaining Q0;Remaining Q143;Remaining Q15508;17487
675582;746;143;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15508;17487
675584;670;670;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14838;17487
676579;533;34;1;Remaining Q0;Remaining Q96;Remaining Q126;Remaining Q15262;17745
676581;766;96;2;Remaining Q0;Remaining Q0;Remaining Q126;Remaining Q15262;17745
676583;803;126;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15262;17745
676585;744;744;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14518;17745
677591;533;20;1;Remaining Q0;Remaining Q44;Remaining Q59;Remaining Q14781;17745
677592;780;44;2;Remaining Q0;Remaining Q0;Remaining Q59;Remaining Q14781;17745
677594;869;59;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14781;17745
677595;877;877;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13904;17745
678601;533;93;1;Remaining Q0;Remaining Q174;Remaining Q276;Remaining Q15243;17745
678603;707;174;2;Remaining Q0;Remaining Q0;Remaining Q276;Remaining Q15243;17745
678604;666;276;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15243;17745
678606;457;457;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14786;17745
679616;533;69;1;Remaining Q0;Remaining Q137;Remaining Q238;Remaining Q15442;18183
679618;731;137;2;Remaining Q0;Remaining Q0;Remaining Q238;Remaining Q15442;18183
679619;727;238;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15442;18183
679621;556;556;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14886;18183
680629;533;86;1;Remaining Q0;Remaining Q180;Remaining Q261;Remaining Q16114;18183
680632;714;180;2;Remaining Q0;Remaining Q0;Remaining Q261;Remaining Q16114;18183
680633;667;261;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16114;18183
680635;473;473;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15641;18183
681644;533;48;1;Remaining Q0;Remaining Q83;Remaining Q138;Remaining Q15999;18463
681646;752;83;2;Remaining Q0;Remaining Q0;Remaining Q138;Remaining Q15999;18463
681648;802;138;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15999;18463
681650;731;731;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15268;18463
682649;533;29;1;Remaining Q0;Remaining Q54;Remaining Q98;Remaining Q15381;18712
682651;771;54;2;Remaining Q0;Remaining Q0;Remaining Q98;Remaining Q15381;18712
682653;850;98;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15381;18712
682656;819;819;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14562;18712
683654;533;52;1;Remaining Q0;Remaining Q109;Remaining Q151;Remaining Q15307;18754
683656;748;109;2;Remaining Q0;Remaining Q0;Remaining Q151;Remaining Q15307;18754
683657;772;151;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15307;18754
683659;688;688;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14619;18754
684658;533;60;1;Remaining Q0;Remaining Q99;Remaining Q133;Remaining Q14859;19222
684661;740;99;2;Remaining Q0;Remaining Q0;Remaining Q133;Remaining Q14859;19222
684663;774;133;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14859;19222
684665;708;708;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14151;19222
685670;533;50;1;Remaining Q0;Remaining Q97;Remaining Q167;Remaining Q14912;19222
685672;750;97;2;Remaining Q0;Remaining Q0;Remaining Q167;Remaining Q14912;19222
685673;786;167;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14912;19222
685675;686;686;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14226;19222
686684;533;60;1;Remaining Q0;Remaining Q98;Remaining Q177;Remaining Q15027;19266
686686;740;98;2;Remaining Q0;Remaining Q0;Remaining Q177;Remaining Q15027;19266
686687;775;177;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15027;19266
686689;665;665;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14362;19266
687688;533;66;1;Remaining Q0;Remaining Q138;Remaining Q192;Remaining Q15313;19266
687691;734;138;2;Remaining Q0;Remaining Q0;Remaining Q192;Remaining Q15313;19266
687694;729;192;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15313;19266
687696;604;604;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14709;19266
688689;533;46;1;Remaining Q0;Remaining Q101;Remaining Q137;Remaining Q15425;19266
688692;754;101;2;Remaining Q0;Remaining Q0;Remaining Q137;Remaining Q15425;19266
688694;786;137;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15425;19266
688696;716;716;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14709;19266
689699;533;100;1;Remaining Q0;Remaining Q191;Remaining Q294;Remaining Q16124;19266
689701;700;191;2;Remaining Q0;Remaining Q0;Remaining Q294;Remaining Q16124;19266
689703;642;294;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16124;19266
689705;415;415;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15709;19266
690712;533;66;1;Remaining Q0;Remaining Q134;Remaining Q198;Remaining Q16141;19894
690715;734;134;2;Remaining Q0;Remaining Q0;Remaining Q198;Remaining Q16141;19894
690717;733;198;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16141;19894
690719;602;602;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15539;19894
691725;533;66;1;Remaining Q0;Remaining Q103;Remaining Q147;Remaining Q16223;19894
691727;734;103;2;Remaining Q0;Remaining Q0;Remaining Q147;Remaining Q16223;19894
691729;764;147;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16223;19894
691731;684;684;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15539;19894
692738;533;110;1;Remaining Q0;Remaining Q200;Remaining Q300;Remaining Q16929;19894
692739;690;200;2;Remaining Q0;Remaining Q0;Remaining Q300;Remaining Q16929;19894
692740;623;300;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16929;19894
692742;390;390;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16539;19894
693752;533;48;1;Remaining Q0;Remaining Q100;Remaining Q163;Remaining Q17248;19894
693755;752;100;2;Remaining Q0;Remaining Q0;Remaining Q163;Remaining Q17248;19894
693757;785;163;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17248;19894
693758;689;689;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16559;19894
694767;533;57;1;Remaining Q0;Remaining Q122;Remaining Q185;Remaining Q16918;20422
694770;743;122;2;Remaining Q0;Remaining Q0;Remaining Q185;Remaining Q16918;20422
694772;754;185;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16918;20422
694774;636;636;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16282;20422
695779;533;28;1;Remaining Q0;Remaining Q95;Remaining Q133;Remaining Q16879;20422
695781;772;95;2;Remaining Q0;Remaining Q0;Remaining Q133;Remaining Q16879;20422
695782;810;133;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16879;20422
695783;744;744;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16135;20422
696792;533;55;1;Remaining Q0;Remaining Q93;Remaining Q141;Remaining Q16846;20422
696794;745;93;2;Remaining Q0;Remaining Q0;Remaining Q141;Remaining Q16846;20422
696796;785;141;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16846;20422
696797;711;711;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16135;20422
697806;533;109;1;Remaining Q0;Remaining Q192;Remaining Q289;Remaining Q17545;20422
697809;691;192;2;Remaining Q0;Remaining Q0;Remaining Q289;Remaining Q17545;20422
697811;632;289;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17545;20422
697813;410;410;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17135;20422
698819;533;49;1;Remaining Q0;Remaining Q94;Remaining Q135;Remaining Q17253;20973
698821;751;94;2;Remaining Q0;Remaining Q0;Remaining Q135;Remaining Q17253;20973
698823;790;135;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17253;20973
698828;722;722;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16531;20973
699834;533;21;1;Remaining Q0;Remaining Q35;Remaining Q52;Remaining Q15894;21836
699837;779;35;2;Remaining Q0;Remaining Q0;Remaining Q52;Remaining Q15894;21836
699838;877;52;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15894;21836
699840;892;892;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15002;21836
700833;533;79;1;Remaining Q0;Remaining Q158;Remaining Q260;Remaining Q16095;21836
700835;721;158;2;Remaining Q0;Remaining Q0;Remaining Q260;Remaining Q16095;21836
700837;696;260;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16095;21836
700838;503;503;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15592;21836
701843;533;92;1;Remaining Q0;Remaining Q212;Remaining Q285;Remaining Q17003;21836
701845;708;212;2;Remaining Q0;Remaining Q0;Remaining Q285;Remaining Q17003;21836
701846;629;285;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17003;21836
701847;411;411;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16592;21836
702856;533;74;1;Remaining Q0;Remaining Q155;Remaining Q236;Remaining Q17625;21836
702857;726;155;2;Remaining Q0;Remaining Q0;Remaining Q236;Remaining Q17625;21836
702859;704;236;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17625;21836
702861;535;535;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17090;21836
703866;533;50;1;Remaining Q0;Remaining Q93;Remaining Q149;Remaining Q17725;21836
703870;750;195;2;Remaining Q54;Remaining Q0;Remaining Q292;Remaining Q18426;21836
703872;688;292;3;Remaining Q54;Remaining Q0;Remaining Q0;Remaining Q18426;21836
703874;463;463;4;Remaining Q54;Remaining Q0;Remaining Q0;Remaining Q17963;21836
704877;533;99;1;Remaining Q0;Remaining Q95;Remaining Q156;Remaining Q18081;22422
704879;701;95;2;Remaining Q0;Remaining Q0;Remaining Q156;Remaining Q18081;22422
704881;739;156;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18081;22422
704883;650;650;4;Remaining Q55;Remaining Q88;Remaining Q160;Remaining Q18128;22422
705877;533;118;1;Remaining Q0;Remaining Q187;Remaining Q314;Remaining Q18812;22422
705880;682;187;2;Remaining Q0;Remaining Q0;Remaining Q314;Remaining Q18812;22422
705883;628;450;3;Remaining Q40;Remaining Q72;Remaining Q0;Remaining Q19468;22422
705885;245;245;4;Remaining Q40;Remaining Q72;Remaining Q0;Remaining Q19223;22422
706893;533;40;1;Remaining Q0;Remaining Q72;Remaining Q0;Remaining Q19039;22606
706897;760;176;2;Remaining Q61;Remaining Q0;Remaining Q150;Remaining Q19723;22606
706898;717;150;3;Remaining Q61;Remaining Q0;Remaining Q0;Remaining Q19723;22606
706899;634;634;4;Remaining Q61;Remaining Q0;Remaining Q0;Remaining Q19089;22606
707902;533;104;1;Remaining Q0;Remaining Q98;Remaining Q131;Remaining Q19374;22923
707903;696;98;2;Remaining Q0;Remaining Q0;Remaining Q131;Remaining Q19374;22923
707906;731;207;3;Remaining Q24;Remaining Q49;Remaining Q0;Remaining Q19703;22923
707907;591;591;4;Remaining Q24;Remaining Q49;Remaining Q0;Remaining Q19112;22923
708904;533;24;1;Remaining Q0;Remaining Q49;Remaining Q0;Remaining Q17511;24524
708905;776;49;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17511;24524
708906;860;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17511;24524
708908;927;927;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16584;24524
709917;533;95;1;Remaining Q0;Remaining Q178;Remaining Q306;Remaining Q18005;24524
709919;705;178;2;Remaining Q0;Remaining Q0;Remaining Q306;Remaining Q18005;24524
709921;660;306;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18005;24524
709922;421;421;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17584;24524
710916;533;56;1;Remaining Q0;Remaining Q117;Remaining Q188;Remaining Q18485;24524
710918;744;117;2;Remaining Q0;Remaining Q0;Remaining Q188;Remaining Q18485;24524
710920;760;188;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18485;24524
710922;639;639;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17846;24524
711926;533;50;1;Remaining Q0;Remaining Q76;Remaining Q129;Remaining Q17833;25128
711928;750;76;2;Remaining Q0;Remaining Q0;Remaining Q129;Remaining Q17833;25128
711930;807;129;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17833;25128
711931;745;745;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17088;25128
712926;533;14;1;Remaining Q0;Remaining Q39;Remaining Q59;Remaining Q17272;25222
712927;786;39;2;Remaining Q0;Remaining Q0;Remaining Q59;Remaining Q17272;25222
712929;880;59;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17272;25222
712930;888;888;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16384;25222
713942;533;69;1;Remaining Q0;Remaining Q160;Remaining Q196;Remaining Q17434;25222
713943;731;160;2;Remaining Q0;Remaining Q0;Remaining Q196;Remaining Q17434;25222
713945;704;196;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17434;25222
713946;575;575;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16859;25222
714957;533;29;1;Remaining Q0;Remaining Q54;Remaining Q71;Remaining Q17097;25339
714959;771;54;2;Remaining Q0;Remaining Q0;Remaining Q71;Remaining Q17097;25339
714961;850;71;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17097;25339
714964;846;846;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16251;25339
715969;533;52;1;Remaining Q0;Remaining Q93;Remaining Q143;Remaining Q16963;25339
715972;748;93;2;Remaining Q0;Remaining Q0;Remaining Q143;Remaining Q16963;25339
715974;788;143;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16963;25339
715977;712;712;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16251;25339
716982;533;71;1;Remaining Q0;Remaining Q146;Remaining Q219;Remaining Q17332;25339
716985;729;146;2;Remaining Q0;Remaining Q0;Remaining Q219;Remaining Q17332;25339
716986;716;219;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17332;25339
716988;564;564;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16768;25339
717995;533;35;1;Remaining Q0;Remaining Q71;Remaining Q92;Remaining Q16995;25672
717998;765;71;2;Remaining Q0;Remaining Q0;Remaining Q92;Remaining Q16995;25672
718000;827;92;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16995;25672
718002;802;802;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16193;25672
718996;533;49;1;Remaining Q0;Remaining Q105;Remaining Q135;Remaining Q16906;25672
718999;751;105;2;Remaining Q0;Remaining Q0;Remaining Q135;Remaining Q16906;25672
719000;779;135;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16906;25672
719001;711;711;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16195;25672
720005;533;86;1;Remaining Q0;Remaining Q161;Remaining Q242;Remaining Q17425;25672
720007;714;161;2;Remaining Q0;Remaining Q0;Remaining Q242;Remaining Q17425;25672
720009;511;511;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16914;25672
720008;686;242;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17425;25672
721016;533;49;1;Remaining Q0;Remaining Q128;Remaining Q174;Remaining Q17544;25897
721019;751;128;2;Remaining Q0;Remaining Q0;Remaining Q174;Remaining Q17544;25897
721022;756;174;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17544;25897
721024;649;649;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16895;25897
722031;533;41;1;Remaining Q0;Remaining Q66;Remaining Q96;Remaining Q16542;26721
722034;759;66;2;Remaining Q0;Remaining Q0;Remaining Q96;Remaining Q16542;26721
722036;826;96;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16542;26721
722038;797;797;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15745;26721
723033;533;108;1;Remaining Q0;Remaining Q184;Remaining Q262;Remaining Q17018;26721
723036;692;184;2;Remaining Q0;Remaining Q0;Remaining Q262;Remaining Q17018;26721
723038;641;262;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17018;26721
723041;446;446;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16572;26721
724043;533;36;1;Remaining Q0;Remaining Q85;Remaining Q141;Remaining Q15481;28386
724045;764;85;2;Remaining Q0;Remaining Q0;Remaining Q141;Remaining Q15481;28386
724046;812;141;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15481;28386
724048;738;738;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14743;28386
725046;533;54;1;Remaining Q0;Remaining Q97;Remaining Q147;Remaining Q14902;28929
725049;746;97;2;Remaining Q0;Remaining Q0;Remaining Q147;Remaining Q14902;28929
