Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
147229;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
147231;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
147233;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
147235;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
148228;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
148230;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
148231;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
148232;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
148234;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
149230;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
149233;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
149234;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
149235;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
149238;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
150235;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
150237;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
150239;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
150240;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
150242;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
151246;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
151248;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
151249;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
151250;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
151251;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
152250;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
152251;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
152253;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
152254;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
152256;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
153257;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
153258;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
153260;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
153261;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
153262;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
154267;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
154268;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
154270;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
154271;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
154273;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
155270;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
155271;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
155272;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
155275;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
155277;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
156280;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
156281;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
156283;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
156285;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
156287;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
157289;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
157290;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
157292;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
157293;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
157295;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
158300;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
158301;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
158302;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
158304;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
158305;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
159300;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
159302;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
159303;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
159304;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
159305;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
160303;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
160304;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
160305;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
160306;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
160307;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
161307;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
161308;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
161309;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
161311;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
161314;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
162311;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
162313;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
162314;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
162315;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
162317;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
163327;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
163328;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
163329;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
163331;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
163332;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
164338;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
164340;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
164341;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
164342;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
164343;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
165349;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
165350;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
165352;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
165353;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
165355;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
166363;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
166365;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
166366;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
166367;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
166368;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
167378;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
167379;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
167381;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
167382;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
167384;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
168389;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
168390;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
168392;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
168392;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
168394;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
169402;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
169403;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
169404;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
169406;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
169407;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
170415;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
170416;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
170417;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
170418;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
170421;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
171416;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
171417;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
171419;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
171421;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
171423;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
172428;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
172430;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
172431;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
172433;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
172434;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
173439;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
173441;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
173442;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
173444;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
173446;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
174452;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
174455;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
174456;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
174458;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
174459;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
175466;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
175467;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
175468;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
175470;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
175472;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
176467;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
176469;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
176470;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
176471;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
176473;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
177471;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
177473;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
177474;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
177476;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
177477;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
178481;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
178483;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
178484;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
178485;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
178487;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
179487;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
179488;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
179491;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
179493;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
179494;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
180488;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
180490;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
180492;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
180494;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
180495;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
181498;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
181500;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
181501;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
181503;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
181504;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
182509;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
182510;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
182511;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
182512;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
182514;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
183518;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
183520;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
183521;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
183523;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
183525;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
184530;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
184532;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
184533;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
184534;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
184536;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
185542;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
185544;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
185545;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
185546;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
185548;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
186544;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
186546;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
186547;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
186548;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
186550;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
187553;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
187554;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
187555;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
187556;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
187557;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
188555;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
188557;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
188558;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
188560;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
188562;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
189563;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
189565;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
189567;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
189568;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
189570;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
190574;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
190577;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
190578;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
190581;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
190580;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
191585;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
191587;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
191588;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
191589;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
191591;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
192599;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
192602;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
192603;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
192605;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
192606;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
193609;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
193611;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
193612;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
193613;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
193615;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
194624;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
194625;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
194626;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
194627;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
194629;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
195634;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
195636;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
195637;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
195638;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
195639;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
196645;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
196647;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
196648;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
196649;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
196651;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
197661;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
197662;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
197663;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
197664;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
197666;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
198675;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
198676;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
198677;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
198678;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
198679;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
199689;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
199691;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
199692;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
199694;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
199695;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
200703;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
200705;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
200706;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
200708;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
200710;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
201707;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
201709;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
201710;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
201712;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
201713;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
202708;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
202709;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
202710;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
202711;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
202713;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
203720;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
203721;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
203722;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
203723;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
203724;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
204734;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
204736;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
204738;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
204739;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
204741;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
205735;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
205736;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
205737;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
205738;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
205739;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
206741;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
206742;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
206744;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
206745;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
206746;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
207749;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
207750;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
207752;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
207753;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
207755;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
208753;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
208755;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
208757;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
208759;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
208760;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
209762;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
209763;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
209766;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
209765;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
209767;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
210771;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
210772;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
210773;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
210775;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
210776;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
211771;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
